,entity,label,count
3857,"('Elo', 'Liiv')",PER,1
3858,"('Vigala', 'Sassi')",ORG,1
3859,"('Saaremaale',)",LOC,1
3860,"('Elo',)",PER,14
3861,"('Sass',)",PER,5
3862,"('Kõue',)",PER,1
3863,"('Uko-Aija',)",PER,1
3864,"(""Ess'u"",)",LOC,1
3865,"('Kuressaare', 'haiglas')",ORG,1
3866,"('Kiievis',)",LOC,1
3867,"('Elol',)",PER,1
3868,"('Siberisse',)",LOC,1
3869,"('Ja', 'Jumal')",PER,1
3870,"('Tiina', 'Eier')",PER,2
3871,"('Elu', 'Sõna')",ORG,1
3872,"('Tiina',)",PER,20
3873,"('Tiinale',)",PER,3
3874,"('Paul', 'Yonggi', 'Cho')",PER,1
3875,"('InBoili',)",ORG,1
3876,"('Elu',)",PER,3
3877,"('Glori', 'Halleluuja')",ORG,1
3878,"('Albert', 'Türnpu')",PER,1
3879,"('Balzaci',)",PER,1
3880,"('Dostojevskiga',)",PER,1
3881,"('Tiinast',)",PER,1
3882,"('Marju', 'Lauristin')",PER,1
3883,"('Sirje', 'Endre')",PER,1
3884,"('Ja',)",PER,1
3885,"('Mantraks', 'Hare', 'Krishna')",PER,1
3886,"('Reginaks',)",LOC,1
3887,"('Regina',)",PER,1
3888,"('Gandharvika',)",PER,5
3889,"('Gandharvika',)",LOC,1
3890,"('Arjuna',)",PER,6
3891,"('Krishnausulised',)",PER,1
3892,"('Ilusama',)",ORG,1
3893,"('Gandharvikale',)",PER,1
3894,"('Arjunas',)",LOC,1
3895,"('Arne', 'Lauri')",PER,1
3896,"('Just', 'Knud', 'Quikstad')",ORG,1
3897,"('Arjunal',)",PER,1
3898,"('Gandharvika',)",ORG,2
3899,"('Tiiu', 'Suvi')",PER,1
3900,"('Heiki', 'Laan')",PER,3
3901,"('Malev', 'Toom')",PER,1
3902,"('Ain', 'Hanschmidt')",PER,1
3903,"('Ernesto', 'Preatoni')",PER,1
3904,"('Auris', 'Rätsep')",PER,2
3905,"('Gunnar', 'Kraft')",PER,1
3906,"('Vahur', 'Kraft')",PER,1
3907,"('Härmo', 'Värk')",PER,1
3908,"('Aivar', 'Riisalu')",PER,1
3909,"('Hans', 'H. Luik')",PER,1
3910,"('Aivo', 'Pärn')",PER,1
3911,"('Aivar', 'Aigro')",PER,1
3912,"('Heldur', 'Meerits')",PER,1
3913,"('Lauri', 'Laubre')",PER,1
3914,"('Kalle', 'Tenno')",PER,1
3915,"('Enn', 'Veskimägi')",PER,1
3916,"('Riho', 'Rassmann')",PER,1
3917,"('Oleg', 'Ljadov')",PER,1
3918,"('Jüri', 'Makarov')",PER,1
3919,"('Kris', 'Taska')",PER,2
3920,"('Riho', 'Rõõmus')",PER,1
3921,"('Rait', 'Killandi')",PER,1
3922,"('Urmas', 'Past')",PER,1
3923,"('Jaan', 'Männik')",PER,1
3924,"('Edgar', 'Savisaar')",PER,1
3925,"('Tunne', 'Kelam')",PER,1
3926,"('Tiit', 'Vähi')",PER,1
3927,"('Even', 'Tudeberg')",PER,1
3928,"('Viktor', 'Kaasik')",PER,1
3929,"('Rain', 'Lõhmus')",PER,1
3930,"('Leonid', 'Apananski')",PER,1
3931,"('Jaan', 'Toots')",PER,1
3932,"('Robert', 'Lepikson')",PER,1
3933,"('Aadu', 'Luukas')",PER,1
3934,"('Meelis', 'Milder')",PER,1
3935,"('Andres', 'Bergmann')",PER,1
3936,"('Viktor', 'Siilats')",PER,1
3937,"('Toomas', 'Sõmera')",PER,1
3938,"('Tarmo',)",PER,1
3939,"('Jaan', 'Tõeleid')",PER,1
3940,"('Mart', 'Opmann')",PER,1
3941,"('Endel', 'Siff')",PER,1
3942,"('Kerttu', 'Olmann-Mõisale')",PER,1
3943,"('Kerttule',)",PER,1
3944,"('Kerttu', 'Mõis')",PER,1
3945,"('Kerttu',)",PER,1
3946,"('Kirsti', 'Timmerile')",PER,1
3947,"('Pisike',)",PER,1
3948,"('Kirsti',)",LOC,1
3949,"('Timmer',)",PER,1
3950,"('MTV',)",ORG,1
3951,"('Anne', 'Veski')",PER,1
3952,"('Marju', 'Länik')",PER,1
3953,"('Kiur', 'Aarma')",PER,1
3954,"('Karin', 'Laasmäe')",PER,2
3955,"('Laasmäe',)",PER,1
3956,"('Sildmäe',)",LOC,1
3957,"('Ülle', 'Kaldmäe')",PER,1
3958,"('Maria', 'Avdjushkole')",PER,1
3959,"('Maria',)",PER,4
3960,"('Avdjushko',)",PER,1
3961,"('Krister', 'Kivi')",PER,1
3962,"('Kroonika',)",ORG,1
3963,"('Aleksander', 'Pulver')",PER,1
3964,"('Kristuse',)",PER,1
3965,"('Harry', 'Potteri')",PER,2
3966,"('Harry', 'Potter')",PER,1
3967,"('Siim', 'Soplepmann')",PER,1
3968,"('Tartu', 'Miina', 'Härma', 'gümnaasium')",ORG,1
3969,"('Tartu', 'Maarjamõisa', 'lastepäevakodu')",ORG,1
3970,"('Viive', 'Lepp')",PER,2
3971,"('Jana', 'Trink')",PER,1
3972,"('Pärnu', 'Ühisgümnaasiumis')",ORG,1
3973,"('Andrea',)",PER,2
3974,"('Birgitil',)",PER,1
3975,"('Greet', 'Kallikorm')",PER,1
3976,"('Inglise', 'Kolledzhis')",ORG,1
3977,"('Greet',)",PER,1
3978,"('Kauksi', 'Ülle')",PER,1
3979,"('Riho', 'Randvee')",PER,1
3980,"('Ülo', 'Vooglaid')",PER,3
3981,"('Kati', 'Murutar')",PER,1
3982,"('Bulls',)",PER,1
3983,"('Mari',)",PER,1
3984,"('Eric',)",PER,4
3985,"('Raimole',)",PER,1
3986,"('Liisi',)",PER,1
3987,"('Raimo',)",PER,8
3988,"('Liisu',)",PER,2
3989,"('Ericu',)",PER,1
3990,"('Liisuga',)",PER,2
3991,"('Alice',)",PER,1
3992,"('Andrei',)",PER,2
3993,"(""Alice'i"",)",PER,2
3994,"('Priit', 'Grepp')",PER,1
3995,"('Laurit',)",PER,1
3996,"('Lauri', 'Saluveer')",PER,1
3997,"('Tartu', 'lastehaigla')",ORG,1
3998,"('Merle',)",PER,2
3999,"('Ugalas',)",LOC,1
4000,"('Lauri',)",PER,4
4001,"('Eurocops', 'Deventer')",ORG,1
4002,"('Laurist',)",PER,2
4003,"('Eurocopsi',)",ORG,1
4004,"('Eesti', 'Mereakadeemias')",ORG,1
4005,"('Malle', 'Teder')",PER,1
4006,"('Malle',)",PER,4
4007,"('Valka',)",LOC,1
4008,"('Kaljo', 'Ploom')",PER,1
4009,"('Saalomon',)",PER,4
4010,"('Öömust', 'Saalomon')",PER,1
4011,"('Saalomonil',)",LOC,2
4012,"('Sagadi',)",LOC,2
4013,"('Elvi',)",PER,6
4014,"('Merikese',)",PER,1
4015,"('Kaljole',)",PER,1
4016,"('Kaljo',)",PER,1
4017,"('Pablo', 'Neruda')",PER,1
4018,"('Esta', 'Härm')",PER,1
4019,"('Mati', 'Hiis')",PER,1
4020,"('Eestimaale',)",LOC,1
4021,"('Pamela', 'Bach')",PER,1
4022,"('Toomas', 'Tross')",PER,2
4023,"('Haide', 'Männamäe')",PER,2
4024,"('Vanalinnastuudio',)",ORG,1
4025,"('Jeti',)",LOC,1
4026,"('Pamela', 'Bachi')",PER,1
4027,"('Karin', 'Laasmäed')",PER,1
4028,"('Leo', 'Jakobson')",PER,1
4029,"('Pamelale',)",PER,1
4030,"('Karinile',)",PER,1
4031,"('Leo',)",PER,4
4032,"('Šotimaalt',)",LOC,4
4033,"('Karinit',)",PER,2
4034,"('Toomas',)",PER,2
4035,"('Haide',)",PER,3
4036,"('Toomasel',)",PER,1
4037,"('Pamela',)",PER,4
4038,"('Pamelal',)",PER,1
4039,"('Karinil',)",PER,1
4040,"('Naganos',)",LOC,2
4041,"('Kristel', 'Kirss')",PER,1
4042,"('Tiina', 'Kõrtsini')",PER,1
4043,"('Jüri', 'Kruus')",PER,5
4044,"('Amazonase',)",LOC,4
4045,"('Popotshka',)",PER,1
4046,"('Sarah',)",PER,1
4047,"('Papageno',)",PER,1
4048,"('Eri', 'Klas')",PER,1
4049,"('Jüri', 'Kalamaja')",PER,1
4050,"('Leningradi',)",LOC,2
4051,"('Veikot',)",PER,2
4052,"('Jüri', 'Odessast')",PER,1
4053,"('Odessa',)",LOC,1
4054,"('Jürist',)",PER,1
4055,"('Leningradist',)",LOC,1
4056,"('Ants', 'Värniku')",PER,1
4057,"('Elle',)",PER,1
4058,"('Neeva',)",LOC,1
4059,"('Jüril',)",PER,1
4060,"('Maria', 'Callase')",PER,1
4061,"('Carusost',)",PER,1
4062,"('Miliza', 'Korjuse')",PER,1
4063,"('Milvi', 'Laidi')",ORG,1
4064,"('Ida', 'Aav-Loo')",PER,1
4065,"('Jüri', 'Lauteri')",PER,1
4066,"('Margaretet',)",PER,1
4067,"('Kalju',)",PER,1
4068,"('Timmut',)",PER,1
4069,"('Valkla',)",LOC,1
4070,"('Ants',)",PER,1
4071,"('Kass', 'Minsu')",PER,2
4072,"('Veikole',)",PER,2
4073,"('Pääskülas',)",LOC,2
4074,"('Katjat',)",PER,2
4075,"('Katja',)",PER,2
4076,"('Piritale',)",LOC,1
4077,"('Ene', 'Vool')",PER,1
4078,"('Heitur', 'Dungay')",PER,1
4079,"('Helje', 'Heitur')",PER,1
4080,"('Martin', 'Dungay')",PER,1
4081,"('Lillekülas',)",LOC,1
4082,"('DELAWARE', ""'"", 'IS')",ORG,1
4083,"('Helje',)",PER,12
4084,"('Martin',)",PER,4
4085,"('Royal', 'Worcester')",ORG,1
4086,"('WMF',)",ORG,1
4087,"('Kosta', 'Boda')",PER,1
4088,"('Bodum',)",PER,1
4089,"('Le', 'Creuset')",PER,1
4090,"('Heili',)",PER,3
4091,"('Mart',)",PER,1
4092,"('rohelises', 'Lillekülas')",ORG,1
4093,"('Terassile',)",PER,1
4094,"('Martinile',)",PER,1
4095,"('Helje', 'Heituril')",PER,1
4096,"('Heljel',)",PER,1
4097,"(""Delaware 'i"",)",LOC,1
4098,"('Elna', 'Kaasiku')",PER,1
4099,"('Elna',)",PER,1
4100,"('Mirjam', 'Peil')",PER,1
4101,"('Ülo', 'Josing')",PER,2
4102,"('Myrsinaceae',)",ORG,1
4103,"('Puiskestvikku',)",PER,1
4104,"('Aeonium',)",ORG,1
4105,"('Marokost',)",LOC,1
4106,"('A',)",ORG,1
4107,"('Schwarzkopf',)",PER,1
4108,"('Pott',)",PER,1
4109,"('Kalifornias',)",LOC,1
4110,"('Mehhikos',)",LOC,1
4111,"('Lõuna-Ameerika', 'põhja-osas')",LOC,1
4112,"('Vahemeremaades',)",LOC,1
4113,"('Uus-Meremaa',)",LOC,1
4114,"('Kanaaridel',)",LOC,1
4115,"('Tansaaniani',)",LOC,1
4116,"('Columnea',)",ORG,1
4117,"('Mortoni',)",PER,1
4118,"('Bougainvillea',)",ORG,2
4119,"('Kesk-Euroopas',)",LOC,1
4120,"('Kirjanduse',)",ORG,1
4121,"('Nyctaginaceae',)",ORG,1
4122,"('Kesk-',)",ORG,1
4123,"('Lõuna-Ameerika',)",LOC,1
4124,"('Urmas', 'Laansoo')",PER,1
4125,"('Ingrid', 'Kasemägi')",PER,1
4126,"('Külli', 'Hansen', 'Sebra')",PER,1
4127,"('Fancy',)",LOC,1
4128,"('Fun', '&', 'Fancy')",ORG,4
4129,"('Hinnad', 'Sebra', 'galeriist')",ORG,1
4130,"('Krista', 'Kivisalu')",PER,1
